time_spent_current_step,active_users_in_step,avg_step_duration,hour_of_day,airport_BOD,airport_CDG,airport_DXB,airport_FCO,airport_FRA,airport_JFK,airport_LHR,airport_LYS,airport_MAD,airport_NCE,airport_ORY,flight_type_international,target_time_remaining,event_observed,current_step,passenger_id,entry_time
2.92,29,9.22,12,False,False,False,True,False,False,False,False,False,False,False,True,2.72,1,1,P02420,2025-01-13T12:22
2.07,29,7.19,9,True,False,False,False,False,False,False,False,False,False,False,False,3.65,1,4,P02421,2025-01-09T09:11
2.14,29,29.4,19,False,False,False,False,False,False,False,False,False,False,False,True,15.07,1,2,P02422,2025-01-30T19:40
3.8,25,22.08,8,True,False,False,False,False,False,False,False,False,False,False,False,28.35,1,5,P02423,2025-01-13T08:46
4.43,26,5.25,2,True,False,False,False,False,False,False,False,False,False,False,False,0.5,0,1,P02424,2025-01-27T02:47
18.1,54,20.93,4,False,False,False,False,False,False,False,False,True,False,False,True,2.92,1,5,P02425,2025-01-09T04:45
2.84,41,18.64,12,False,False,True,False,False,False,False,False,False,False,False,True,17.52,1,3,P02426,2025-01-22T12:14
11.53,27,20.77,10,False,False,False,True,False,False,False,False,False,False,False,True,5.24,1,6,P02427,2025-01-21T10:05
7.63,39,22.89,9,False,False,False,False,True,False,False,False,False,False,False,True,27.0,1,5,P02428,2025-01-14T09:43
3.45,44,15.56,23,False,False,False,False,False,True,False,False,False,False,False,True,41.59,1,3,P02429,2025-01-20T23:56
11.84,43,22.34,1,False,False,False,False,False,False,False,True,False,False,False,False,9.11,0,3,P02430,2025-01-16T01:08
29.04,40,35.13,5,False,False,False,False,False,True,False,False,False,False,False,True,2.87,1,3,P02431,2025-01-23T05:47
1.77,18,8.86,13,True,False,False,False,False,False,False,False,False,False,False,False,12.84,1,2,P02432,2025-01-23T13:53
3.27,14,15.92,5,False,False,False,False,False,True,False,False,False,False,False,True,10.43,1,2,P02433,2025-01-19T05:23
1.98,20,3.16,12,True,False,False,False,False,False,False,False,False,False,False,False,2.92,1,4,P02434,2025-01-06T12:00
8.18,33,23.44,16,False,False,False,False,False,False,False,False,True,False,False,True,4.59,1,3,P02435,2025-01-19T16:04
1.05,19,10.29,22,False,True,False,False,False,False,False,False,False,False,False,False,15.49,1,2,P02436,2025-01-03T22:20
20.24,56,27.31,7,False,False,False,True,False,False,False,False,False,False,False,True,1.12,1,5,P02437,2025-01-19T07:10
16.38,48,33.7,9,False,False,False,False,False,True,False,False,False,False,False,True,4.0,1,5,P02438,2025-01-26T09:05
7.29,33,5.96,17,True,False,False,False,False,False,False,False,False,False,False,False,2.04,1,4,P02439,2025-01-11T17:06
17.65,33,32.38,1,False,False,False,False,False,True,False,False,False,False,False,True,6.11,1,6,P02440,2025-01-22T01:41
18.95,31,31.9,20,False,False,False,False,False,False,False,False,False,False,True,False,15.43,1,5,P02441,2025-01-04T20:50
30.65,38,43.01,9,False,False,False,False,False,False,False,False,True,False,False,True,16.66,1,6,P02442,2025-01-14T09:56
5.8,39,21.56,1,False,False,False,False,False,False,False,True,False,False,False,False,7.41,1,3,P02443,2025-01-17T01:04
0.67,20,25.0,9,False,False,False,False,False,False,False,False,False,False,False,True,6.37,1,2,P02444,2025-01-30T09:05
84.06,99,620.18,9,False,False,True,False,False,False,False,False,False,False,False,True,399.18,1,7,P02445,2025-01-04T09:10
14.66,41,17.95,6,False,False,False,False,False,False,False,False,False,True,False,False,4.76,1,3,P02446,2025-01-29T06:56
2.22,25,19.97,9,False,False,False,False,False,False,False,False,False,False,True,False,13.18,1,2,P02447,2025-01-12T09:28
6.18,26,26.62,13,False,False,False,False,False,False,False,False,False,False,False,True,23.91,1,6,P02448,2025-01-22T13:04
2.6,16,6.07,12,False,False,False,False,False,True,False,False,False,False,False,True,0.5,1,1,P02449,2025-01-03T12:38
3.92,39,14.4,7,False,False,False,False,False,False,False,False,False,False,True,False,4.9,1,1,P02450,2025-01-19T07:36
4.35,30,6.2,21,False,False,False,False,False,False,False,False,False,False,True,False,0.73,1,1,P02451,2025-01-23T21:53
13.36,27,24.77,23,False,False,False,False,False,True,False,False,False,False,False,True,6.89,1,5,P02452,2025-01-21T23:35
5.6,44,33.54,14,False,False,False,False,False,False,False,False,True,False,False,True,21.57,1,6,P02453,2025-01-05T14:11
12.23,39,15.47,2,False,False,False,False,False,False,False,False,False,False,True,False,3.13,1,3,P02454,2025-01-28T02:16
12.44,27,9.22,22,False,False,False,False,False,False,True,False,False,False,False,True,7.45,1,1,P02455,2025-01-04T22:58
3.6,14,14.07,15,False,False,True,False,False,False,False,False,False,False,False,True,32.24,1,2,P02456,2025-01-21T15:40
6.95,23,11.93,0,False,False,False,False,True,False,False,False,False,False,False,True,9.86,1,4,P02457,2025-01-06T00:04
17.41,38,18.35,7,False,False,False,False,False,False,False,False,False,True,False,False,10.71,1,5,P02458,2025-01-10T07:24
4.9,31,15.94,6,False,False,True,False,False,False,False,False,False,False,False,True,7.38,1,4,P02459,2025-01-05T06:36
15.4,39,13.31,22,False,False,False,True,False,False,False,False,False,False,False,True,12.38,1,5,P02460,2025-01-10T22:44
13.23,41,22.08,22,False,False,False,False,False,False,False,False,False,True,False,False,1.32,1,3,P02461,2025-01-10T22:46
0.53,12,10.08,14,False,True,False,False,False,False,False,False,False,False,False,False,6.06,1,2,P02462,2025-01-08T14:17
4.44,23,5.97,2,False,False,False,True,False,False,False,False,False,False,False,True,6.84,1,1,P02463,2025-01-15T02:16
12.73,47,18.2,2,False,False,False,False,False,False,False,False,False,False,True,False,25.51,1,6,P02464,2025-01-22T02:23
16.13,27,14.62,12,False,False,False,False,False,False,False,False,True,False,False,True,3.66,1,4,P02465,2025-01-11T12:46
12.36,39,23.53,16,False,False,False,False,False,False,True,False,False,False,False,True,10.02,1,3,P02466,2025-01-30T16:04
12.95,41,18.1,15,False,False,True,False,False,False,False,False,False,False,False,True,1.21,1,3,P02467,2025-01-01T15:58
8.3,28,18.67,8,False,False,False,False,False,False,False,False,True,False,False,True,11.96,1,4,P02468,2025-01-25T08:23
18.09,45,22.14,3,False,False,False,False,False,False,False,False,False,False,True,False,5.58,1,3,P02469,2025-01-12T03:03
1.19,16,8.0,5,False,False,False,False,False,False,False,False,False,False,True,False,4.44,1,9,P02470,2025-01-26T05:39
60.27,44,32.93,7,False,False,True,False,False,False,False,False,False,False,False,True,17.32,1,6,P02471,2025-01-08T07:41
15.16,29,18.51,11,False,False,False,False,False,False,False,False,False,False,False,True,10.36,1,8,P02472,2025-01-16T11:33
4.76,33,7.55,9,False,False,False,False,False,False,False,False,False,False,True,False,7.9,1,1,P02473,2025-01-10T09:57
107.04,29,24.39,22,False,False,False,False,False,False,False,False,True,False,False,True,25.51,1,6,P02474,2025-01-25T22:52
1.2,33,6.85,18,False,False,False,False,False,True,False,False,False,False,False,True,3.97,1,1,P02475,2025-01-13T18:13
80.45,58,73.98,2,False,False,False,False,False,False,False,False,False,True,False,False,58.58,1,7,P02476,2025-01-14T02:20
23.04,21,10.74,0,False,False,False,False,True,False,False,False,False,False,False,True,2.48,1,2,P02477,2025-01-02T00:02
2.39,27,11.66,13,False,False,False,False,False,False,False,False,False,False,True,False,8.94,1,5,P02478,2025-01-07T13:15
2.07,27,5.83,21,True,False,False,False,False,False,False,False,False,False,False,False,5.41,1,1,P02479,2025-01-14T21:06
17.39,46,21.31,16,False,False,False,False,False,False,False,False,False,False,False,True,9.51,1,3,P02480,2025-01-26T16:36
17.85,49,19.0,12,False,False,False,False,False,False,False,False,True,False,False,True,1.17,1,3,P02481,2025-01-01T12:14
3.81,27,6.05,9,False,False,False,False,False,False,False,False,False,True,False,False,2.6,1,1,P02482,2025-01-01T09:09
4.83,34,3.68,16,False,False,True,False,False,False,False,False,False,False,False,True,4.13,1,1,P02483,2025-01-15T16:36
139.94,108,474.81,6,False,False,False,True,False,False,False,False,False,False,False,True,66.68,0,7,P02484,2025-01-11T06:56
2.97,16,21.48,4,False,False,False,False,False,True,False,False,False,False,False,True,8.95,1,2,P02485,2025-01-27T04:19
4.76,22,10.84,13,False,False,False,False,False,True,False,False,False,False,False,True,9.93,1,4,P02486,2025-01-23T13:58
3.53,34,31.55,1,False,False,False,False,False,False,True,False,False,False,False,True,25.0,1,6,P02487,2025-01-26T01:59
8.45,61,36.48,18,False,False,False,False,False,False,False,False,False,False,False,True,28.16,1,5,P02488,2025-01-05T18:34
2.51,32,9.33,20,False,False,False,False,False,False,False,False,False,False,True,False,3.52,1,1,P02489,2025-01-13T20:42
13.51,31,28.25,22,False,False,False,False,False,False,True,False,False,False,False,True,6.58,0,6,P02490,2025-01-12T22:58
1.14,16,2.64,5,False,False,False,False,False,False,False,False,False,True,False,False,1.82,0,4,P02491,2025-01-08T05:51
10.79,43,36.58,8,True,False,False,False,False,False,False,False,False,False,False,False,20.0,0,6,P02492,2025-01-12T08:32
38.08,38,40.67,9,False,False,False,False,False,True,False,False,False,False,False,True,4.82,0,6,P02493,2025-01-23T09:41
2.44,30,16.97,23,False,False,False,False,False,False,False,False,False,True,False,False,7.43,1,3,P02494,2025-01-10T23:34
8.63,29,18.01,22,False,False,True,False,False,False,False,False,False,False,False,True,4.19,1,5,P02495,2025-01-28T22:36
6.33,19,9.69,2,False,False,False,False,False,False,False,False,True,False,False,True,2.99,1,4,P02496,2025-01-01T02:49
4.44,45,20.69,22,False,False,True,False,False,False,False,False,False,False,False,True,11.52,1,5,P02497,2025-01-04T22:23
328.22,109,755.31,9,False,False,False,True,False,False,False,False,False,False,False,True,165.01,1,7,P02498,2025-01-25T09:53
12.23,34,26.71,22,True,False,False,False,False,False,False,False,False,False,False,False,7.31,1,5,P02499,2025-01-12T22:18
0.78,21,3.91,15,False,False,False,False,False,False,False,False,False,False,True,False,3.43,1,4,P02500,2025-01-26T15:23
13.83,39,35.87,8,False,False,False,True,False,False,False,False,False,False,False,True,8.19,1,6,P02501,2025-01-23T08:09
2.2,21,16.03,4,True,False,False,False,False,False,False,False,False,False,False,False,13.39,1,8,P02502,2025-01-27T04:26
4.03,39,19.21,16,True,False,False,False,False,False,False,False,False,False,False,False,12.01,1,3,P02503,2025-01-09T16:28
1.06,22,7.03,3,False,False,False,True,False,False,False,False,False,False,False,True,4.89,1,9,P02504,2025-01-05T03:28
21.41,36,18.98,23,False,False,False,False,False,False,False,True,False,False,False,False,2.59,1,5,P02505,2025-01-30T23:12
5.36,27,14.81,0,False,False,True,False,False,False,False,False,False,False,False,True,8.57,1,5,P02506,2025-01-07T00:20
2.1,32,15.51,12,True,False,False,False,False,False,False,False,False,False,False,False,16.09,1,8,P02507,2025-01-16T12:32
0.98,28,12.14,4,True,False,False,False,False,False,False,False,False,False,False,False,2.34,0,1,P02508,2025-01-22T04:40
17.68,34,23.73,1,False,True,False,False,False,False,False,False,False,False,False,False,7.99,1,6,P02509,2025-01-13T01:43
13.01,7,16.94,22,False,False,True,False,False,False,False,False,False,False,False,True,2.39,0,2,P02510,2025-01-25T22:04
3.15,17,11.45,12,False,False,False,False,False,False,False,False,False,False,True,False,4.3,1,2,P02511,2025-01-06T12:32
4.63,54,18.98,7,False,False,False,True,False,False,False,False,False,False,False,True,8.81,1,3,P02512,2025-01-17T07:36
10.09,27,5.09,10,False,False,False,False,False,True,False,False,False,False,False,True,4.67,1,1,P02513,2025-01-23T10:01
4.86,13,14.02,14,False,False,False,False,True,False,False,False,False,False,False,True,6.8,1,2,P02514,2025-01-07T14:04
4.37,63,32.05,19,False,False,False,False,False,False,False,False,True,False,False,True,19.94,1,5,P02515,2025-01-22T19:13
6.88,33,17.99,0,False,False,False,False,False,False,False,False,False,False,True,False,9.24,1,5,P02516,2025-01-19T00:59
12.3,55,11.99,7,True,False,False,False,False,False,False,False,False,False,False,False,4.48,1,3,P02517,2025-01-01T07:08
5.8,23,23.71,4,False,False,False,False,False,True,False,False,False,False,False,True,13.63,1,8,P02518,2025-01-20T04:44
2.86,27,10.49,6,True,False,False,False,False,False,False,False,False,False,False,False,7.5,0,9,P02519,2025-01-08T06:13
17.66,40,21.65,19,False,False,False,False,False,False,False,True,False,False,False,False,4.88,1,8,P02520,2025-01-24T19:16
1.27,11,10.28,5,False,False,False,False,False,False,False,False,False,False,True,False,11.98,1,9,P02521,2025-01-03T05:38
18.69,29,20.77,5,False,False,False,False,True,False,False,False,False,False,False,True,9.48,1,5,P02522,2025-01-06T05:10
0.82,32,16.05,16,False,False,False,True,False,False,False,False,False,False,False,True,12.28,1,5,P02523,2025-01-23T16:02
4.54,26,26.43,22,False,False,False,False,False,False,True,False,False,False,False,True,35.65,1,8,P02524,2025-01-16T22:39
97.97,75,431.24,15,False,False,False,False,False,False,False,False,True,False,False,True,242.64,1,7,P02525,2025-01-19T15:19
1.14,42,20.86,15,False,False,False,False,False,False,False,False,False,True,False,False,13.59,1,3,P02526,2025-01-01T15:27
18.28,34,34.3,22,False,False,False,True,False,False,False,False,False,False,False,True,5.42,0,6,P02527,2025-01-24T22:45
7.63,21,14.75,7,False,False,False,False,False,False,False,False,False,False,True,False,13.58,1,2,P02528,2025-01-27T07:46
22.91,23,8.12,3,False,False,False,True,False,False,False,False,False,False,False,True,4.42,1,1,P02529,2025-01-19T03:24
4.25,46,34.75,8,False,False,False,False,False,False,True,False,False,False,False,True,15.76,1,5,P02530,2025-01-11T08:50
10.47,22,22.31,7,False,False,False,False,True,False,False,False,False,False,False,True,6.89,1,2,P02531,2025-01-10T07:59
15.73,45,18.83,8,False,False,False,False,False,False,False,False,False,False,True,False,2.52,1,3,P02532,2025-01-21T08:23
5.94,39,16.13,2,False,False,False,False,False,False,False,True,False,False,False,False,14.93,1,5,P02533,2025-01-13T02:56
3.37,12,9.99,13,False,False,False,False,False,False,False,False,True,False,False,True,1.82,0,9,P02534,2025-01-28T13:40
25.94,71,52.71,14,False,True,False,False,False,False,False,False,False,False,False,False,21.56,1,7,P02535,2025-01-06T14:19
7.91,18,14.55,16,False,False,False,False,False,False,False,True,False,False,False,False,0.5,0,2,P02536,2025-01-15T16:52
6.57,25,22.28,20,False,False,False,False,False,False,False,False,False,True,False,False,15.38,1,2,P02537,2025-01-20T20:11
0.97,24,6.32,5,False,False,False,False,False,False,False,True,False,False,False,False,2.17,1,1,P02538,2025-01-28T05:04
6.5,38,18.27,15,False,False,False,False,False,False,True,False,False,False,False,True,5.5,0,3,P02539,2025-01-09T15:00
29.1,33,35.15,1,False,False,False,False,False,False,False,False,False,False,True,False,9.89,1,6,P02540,2025-01-11T01:21
7.96,33,30.19,17,True,False,False,False,False,False,False,False,False,False,False,False,63.73,1,6,P02541,2025-01-01T17:54
16.5,45,31.37,7,False,True,False,False,False,False,False,False,False,False,False,False,6.84,1,5,P02542,2025-01-20T07:28
10.67,51,15.26,23,False,False,False,False,False,False,True,False,False,False,False,True,9.89,1,5,P02543,2025-01-14T23:44
1.99,24,7.12,19,False,False,False,False,False,False,False,False,False,True,False,False,0.5,0,1,P02544,2025-01-03T19:09
326.88,76,410.23,7,False,False,False,False,False,False,True,False,False,False,False,True,19.06,1,7,P02545,2025-01-30T07:48
4.9,19,13.17,2,False,False,False,True,False,False,False,False,False,False,False,True,3.98,1,4,P02546,2025-01-23T02:05
31.43,41,17.18,16,False,False,False,False,False,True,False,False,False,False,False,True,5.37,1,3,P02547,2025-01-24T16:52
2.31,58,17.88,7,False,False,False,False,False,True,False,False,False,False,False,True,20.35,1,3,P02548,2025-01-06T07:56
4.36,25,13.66,13,False,False,False,False,False,False,False,False,True,False,False,True,5.96,1,4,P02549,2025-01-12T13:34
9.17,32,15.72,4,False,False,False,False,False,False,False,True,False,False,False,False,5.55,1,5,P02550,2025-01-18T04:54
9.11,56,22.44,9,False,False,False,False,False,False,False,False,False,False,True,False,6.71,1,3,P02551,2025-01-25T09:22
412.31,108,408.75,7,False,False,False,False,False,True,False,False,False,False,False,True,660.31,1,7,P02552,2025-01-15T07:08
1.68,35,23.17,20,False,True,False,False,False,False,False,False,False,False,False,False,16.84,1,8,P02553,2025-01-24T20:48
13.54,33,21.91,8,False,False,False,False,True,False,False,False,False,False,False,True,6.87,1,2,P02554,2025-01-06T08:02
2.91,18,10.64,1,False,False,False,False,False,False,False,False,False,False,True,False,12.99,1,2,P02555,2025-01-09T01:09
18.52,58,26.49,19,False,False,False,False,False,False,False,False,True,False,False,True,3.74,0,5,P02556,2025-01-22T19:04
5.4,19,19.95,17,False,False,False,False,False,True,False,False,False,False,False,True,6.36,1,2,P02557,2025-01-09T17:51
368.54,96,375.69,5,False,False,False,False,False,True,False,False,False,False,False,True,14.19,0,7,P02558,2025-01-18T05:00
4.16,18,4.44,5,False,False,False,False,False,False,True,False,False,False,False,True,1.99,1,1,P02559,2025-01-21T05:09
2.25,44,20.29,20,False,False,False,False,False,False,False,False,False,False,False,True,11.45,1,3,P02560,2025-01-21T20:24
13.46,40,25.16,9,False,False,False,False,False,False,False,False,False,False,False,True,8.82,1,5,P02561,2025-01-16T09:55
4.07,38,15.58,10,False,False,False,False,False,False,False,False,False,False,False,True,4.55,1,3,P02562,2025-01-07T10:28
4.59,30,12.07,18,False,False,False,False,False,False,False,False,True,False,False,True,7.3,1,1,P02563,2025-01-26T18:16
0.69,34,4.1,1,False,False,False,False,False,False,False,False,False,False,True,False,2.09,1,4,P02564,2025-01-18T01:54
21.38,21,34.86,5,False,False,False,False,False,True,False,False,False,False,False,True,6.09,1,6,P02565,2025-01-09T05:19
3.14,35,28.3,2,False,False,False,False,True,False,False,False,False,False,False,True,3.45,0,5,P02566,2025-01-11T02:34
1.88,25,5.52,21,False,False,False,False,False,False,False,False,False,False,True,False,2.18,1,4,P02567,2025-01-28T21:50
1.06,45,22.89,15,False,False,False,False,True,False,False,False,False,False,False,True,9.25,1,3,P02568,2025-01-28T15:16
1.85,15,3.65,11,False,True,False,False,False,False,False,False,False,False,False,False,0.5,1,4,P02569,2025-01-14T11:32
1.5,15,6.13,15,False,False,False,False,False,False,False,False,True,False,False,True,3.96,1,1,P02570,2025-01-06T15:16
13.13,36,16.24,13,False,False,False,False,False,True,False,False,False,False,False,True,16.33,1,5,P02571,2025-01-21T13:40
1.26,22,18.07,10,False,False,False,False,False,True,False,False,False,False,False,True,5.08,0,2,P02572,2025-01-09T10:58
1.81,28,14.64,17,False,False,False,True,False,False,False,False,False,False,False,True,5.68,1,4,P02573,2025-01-26T17:56
47.01,87,79.09,4,False,True,False,False,False,False,False,False,False,False,False,False,65.6,1,7,P02574,2025-01-30T04:41
26.08,109,146.24,9,True,False,False,False,False,False,False,False,False,False,False,False,29.53,0,7,P02575,2025-01-13T09:43
2.6,33,4.24,7,False,True,False,False,False,False,False,False,False,False,False,False,0.63,1,4,P02576,2025-01-28T07:45
11.2,38,34.39,6,False,False,False,False,False,True,False,False,False,False,False,True,17.17,1,3,P02577,2025-01-02T06:43
12.8,51,26.84,6,False,False,False,False,False,True,False,False,False,False,False,True,6.82,1,3,P02578,2025-01-20T06:02
5.4,32,32.59,19,False,True,False,False,False,False,False,False,False,False,False,False,14.79,0,6,P02579,2025-01-29T19:09
8.49,35,46.62,18,True,False,False,False,False,False,False,False,False,False,False,False,13.42,1,6,P02580,2025-01-07T18:44
5.0,26,6.22,16,False,False,False,False,True,False,False,False,False,False,False,True,2.4,1,1,P02581,2025-01-13T16:44
1.7,30,18.66,14,False,False,False,False,False,False,False,False,False,False,True,False,15.27,1,5,P02582,2025-01-15T14:17
4.38,54,23.15,19,False,False,False,False,False,False,False,True,False,False,False,False,12.9,1,5,P02583,2025-01-04T19:18
15.99,14,16.51,16,False,False,False,False,False,False,True,False,False,False,False,True,4.54,1,2,P02584,2025-01-24T16:05
13.84,34,38.12,7,False,False,False,True,False,False,False,False,False,False,False,True,34.76,1,8,P02585,2025-01-05T07:24
10.34,31,15.0,21,False,False,False,False,False,False,True,False,False,False,False,True,5.1,1,4,P02586,2025-01-24T21:12
10.25,32,5.52,10,False,False,False,False,True,False,False,False,False,False,False,True,2.2,1,1,P02587,2025-01-04T10:54
92.9,111,113.73,6,False,False,False,False,False,False,False,False,False,False,True,False,5.89,1,7,P02588,2025-01-20T06:00
3.8,56,42.38,19,False,False,True,False,False,False,False,False,False,False,False,True,15.96,1,3,P02589,2025-01-01T19:29
4.44,53,28.22,7,False,False,False,False,False,False,False,False,False,False,True,False,6.86,1,3,P02590,2025-01-18T07:17
117.57,89,514.23,14,False,False,False,False,False,False,False,False,True,False,False,True,164.4,1,7,P02591,2025-01-04T14:34
11.22,52,21.18,5,False,False,False,True,False,False,False,False,False,False,False,True,6.26,1,3,P02592,2025-01-14T05:29
0.65,25,8.63,3,False,False,False,True,False,False,False,False,False,False,False,True,5.15,1,1,P02593,2025-01-24T03:41
11.94,37,21.16,2,False,False,False,True,False,False,False,False,False,False,False,True,1.27,0,3,P02594,2025-01-02T02:49
40.86,107,98.44,11,False,True,False,False,False,False,False,False,False,False,False,False,15.76,0,7,P02595,2025-01-26T11:48
8.1,45,26.32,18,False,False,False,False,False,False,False,False,False,False,True,False,12.09,1,6,P02596,2025-01-01T18:05
1.33,26,23.88,13,False,False,False,False,False,False,False,False,False,True,False,False,25.05,1,6,P02597,2025-01-10T13:56
119.32,100,317.34,15,False,False,False,False,False,False,False,False,True,False,False,True,23.0,1,7,P02598,2025-01-28T15:28
1.34,26,13.87,9,False,False,True,False,False,False,False,False,False,False,False,True,5.1,1,4,P02599,2025-01-16T09:27
6.49,59,24.46,17,False,False,False,False,False,False,False,False,False,True,False,False,7.95,1,3,P02600,2025-01-11T17:36
7.3,25,8.61,15,False,False,False,False,False,False,False,False,False,False,False,True,0.76,1,1,P02601,2025-01-14T15:24
14.51,34,19.92,9,False,True,False,False,False,False,False,False,False,False,False,False,18.79,1,8,P02602,2025-01-13T09:38
2.05,48,16.7,5,False,False,False,False,False,False,False,False,True,False,False,True,14.18,1,5,P02603,2025-01-20T05:43
15.68,25,27.88,1,False,False,False,False,False,False,True,False,False,False,False,True,3.74,0,6,P02604,2025-01-27T01:35
9.8,21,23.76,6,False,False,False,True,False,False,False,False,False,False,False,True,3.85,1,2,P02605,2025-01-14T06:48
4.83,35,17.03,1,False,False,True,False,False,False,False,False,False,False,False,True,9.93,1,4,P02606,2025-01-19T01:47
3.73,40,20.35,15,False,False,False,False,False,False,False,False,False,False,False,True,23.52,1,6,P02607,2025-01-16T15:00
30.38,81,78.97,12,False,True,False,False,False,False,False,False,False,False,False,False,55.37,1,7,P02608,2025-01-03T12:24
5.9,28,4.88,16,False,True,False,False,False,False,False,False,False,False,False,False,1.4,1,1,P02609,2025-01-13T16:22
18.46,30,30.63,9,True,False,False,False,False,False,False,False,False,False,False,False,19.75,1,6,P02610,2025-01-02T09:23
7.41,41,16.75,19,False,False,False,False,True,False,False,False,False,False,False,True,1.39,1,1,P02611,2025-01-02T19:05
31.97,71,486.98,4,False,False,False,False,False,False,False,False,True,False,False,True,263.9,1,7,P02612,2025-01-28T04:39
2.18,33,4.9,10,False,True,False,False,False,False,False,False,False,False,False,False,1.14,1,1,P02613,2025-01-20T10:31
8.68,104,83.76,1,False,True,False,False,False,False,False,False,False,False,False,False,101.84,1,7,P02614,2025-01-16T01:23
3.52,32,6.6,0,False,False,False,False,False,False,True,False,False,False,False,True,0.82,0,1,P02615,2025-01-12T00:31
8.39,25,10.21,18,False,False,False,False,False,False,False,True,False,False,False,False,9.09,1,9,P02616,2025-01-19T18:15
115.58,85,478.38,10,False,False,False,False,False,False,False,False,False,False,False,True,188.68,1,7,P02617,2025-01-21T10:25
22.34,49,21.48,19,False,False,False,False,False,False,False,False,False,False,True,False,41.8,1,3,P02618,2025-01-26T19:18
6.73,31,14.78,11,False,False,False,False,False,False,False,False,False,True,False,False,26.7,1,3,P02619,2025-01-03T11:33
18.29,41,39.54,17,False,False,False,False,False,False,True,False,False,False,False,True,7.17,1,6,P02620,2025-01-09T17:43
5.36,25,10.0,2,False,False,False,False,False,False,False,False,False,False,False,True,4.43,1,1,P02621,2025-01-11T02:16
10.69,45,18.4,15,False,False,False,True,False,False,False,False,False,False,False,True,4.67,1,3,P02622,2025-01-16T15:27
15.16,40,17.74,12,False,False,False,False,False,False,False,True,False,False,False,False,10.0,1,5,P02623,2025-01-21T12:33
12.05,40,21.19,8,False,True,False,False,False,False,False,False,False,False,False,False,2.7,1,5,P02624,2025-01-06T08:59
17.65,27,19.25,19,False,False,False,False,False,False,True,False,False,False,False,True,5.6,1,2,P02625,2025-01-21T19:03
21.25,25,22.2,13,False,False,False,False,False,True,False,False,False,False,False,True,8.53,1,6,P02626,2025-01-20T13:56
3.44,42,19.0,12,True,False,False,False,False,False,False,False,False,False,False,False,5.6,1,3,P02627,2025-01-01T12:07
3.12,22,4.83,21,False,False,False,False,False,False,False,False,False,True,False,False,1.02,1,4,P02628,2025-01-30T21:52
28.84,34,37.67,6,False,False,False,False,True,False,False,False,False,False,False,True,7.52,1,8,P02629,2025-01-11T06:25
11.63,43,12.54,15,False,False,False,False,True,False,False,False,False,False,False,True,1.04,1,5,P02630,2025-01-16T15:35
24.52,29,14.6,7,True,False,False,False,False,False,False,False,False,False,False,False,1.47,1,2,P02631,2025-01-16T07:38
4.38,37,16.41,21,False,False,False,True,False,False,False,False,False,False,False,True,25.82,1,3,P02632,2025-01-02T21:41
3.27,34,5.32,8,False,False,False,False,False,False,False,False,False,True,False,False,2.13,1,4,P02633,2025-01-04T08:33
8.94,51,22.21,5,False,False,False,False,True,False,False,False,False,False,False,True,19.87,1,3,P02634,2025-01-05T05:13
4.46,30,15.0,3,False,False,False,False,False,False,False,False,True,False,False,True,8.73,1,4,P02635,2025-01-18T03:12
164.41,113,719.56,17,False,False,False,False,True,False,False,False,False,False,False,True,613.84,1,7,P02636,2025-01-29T17:30
16.31,24,15.0,7,False,False,False,False,False,False,False,True,False,False,False,False,0.99,1,2,P02637,2025-01-11T07:40
3.81,22,7.41,1,False,False,False,False,False,False,False,False,True,False,False,True,0.88,1,1,P02638,2025-01-24T01:08
10.96,37,23.68,10,False,False,False,False,False,False,False,False,False,True,False,False,1.05,1,8,P02639,2025-01-05T10:01
9.72,13,13.53,13,False,False,False,False,False,True,False,False,False,False,False,True,0.62,1,2,P02640,2025-01-18T13:01
12.97,39,14.04,21,False,True,False,False,False,False,False,False,False,False,False,False,10.68,1,3,P02641,2025-01-22T21:02
2.31,37,23.89,23,False,False,False,False,False,False,False,False,False,True,False,False,9.43,1,5,P02642,2025-01-26T23:44
3.56,20,26.26,8,False,False,False,False,False,False,True,False,False,False,False,True,14.7,1,2,P02643,2025-01-16T08:01
1.35,31,6.42,23,False,False,False,False,True,False,False,False,False,False,False,True,3.57,1,1,P02644,2025-01-21T23:47
0.91,25,5.97,0,False,False,False,False,False,False,False,False,True,False,False,True,2.47,1,1,P02645,2025-01-16T00:10
3.79,21,8.81,16,False,False,False,False,False,True,False,False,False,False,False,True,7.54,1,4,P02646,2025-01-24T16:42
5.93,33,11.62,14,False,False,False,False,False,True,False,False,False,False,False,True,1.21,1,1,P02647,2025-01-15T14:45
10.89,41,15.88,13,False,False,False,False,False,True,False,False,False,False,False,True,6.23,0,3,P02648,2025-01-23T13:56
246.89,86,474.82,12,False,False,False,False,False,False,False,False,False,False,False,True,216.25,1,7,P02649,2025-01-09T12:53
0.52,29,4.23,17,False,False,False,False,False,False,False,True,False,False,False,False,1.33,0,4,P02650,2025-01-20T17:51
2.35,33,5.32,0,False,False,False,False,False,False,False,False,False,False,True,False,0.71,1,1,P02651,2025-01-26T00:25
4.71,38,17.3,22,False,False,False,False,False,False,True,False,False,False,False,True,8.07,1,5,P02652,2025-01-01T22:38
13.33,51,22.36,9,False,False,False,False,False,False,False,False,False,False,True,False,7.11,1,3,P02653,2025-01-30T09:44
